H,title,date,author,article_id,content,link,attachments,university,department,category
,2023학년도 전기 일반대학원 신입생 최초 모집 합격자 조회 안내,2022.12.22,대학원 입시,397570,"2023학년도 전기 일반대학원 신입생 최초 모집 합격자 조회 안내를 다음과 같이 공고하오니 참고하시기 바랍니다.가. 등록금 고지서 교부(예정) 기간: 2023. 2. 2.(목) ~ 2. 9.(목)나. 등록금 납부기간: 2023. 2. 7.(화) 오전 9시 ~ 2. 9.(목), 은행 마감 시간 내 ※ ﻿신입생은 신용카드 등록금 납부 및 등록금 분할 납부가 불가합니다.다. 등록금 납부장소 : 캠퍼스별 지정은행라. 수강 신청 기간: 2023. 2. 22.(수) 오전 10시 ~ 2. 24.(금) 오후 5시까지 * * 수강 신청 방법 등은 합격자 조회 후 공지사항을 참고하세요.마. 기타 문의 : 입학과(033-250-8994) * 등록금 납부 지정 기간 내에 등록금을 납부하지 않을 경우 합격이 취소될 수 있으므로 각별히 유의하시기 바랍니다. <합격자 조회 바로 가기(이곳을 클릭하세요.)>",https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=view&articleNo=397570&article.offset=80&articleLimit=10,[],강원대학교,강원대,일반대학원 입시
,2023학년도 전기 일반대학원 신입생(정원내 전형) 추가 모집 안내,2022.12.14,대학원 입시,396833,"2023학년도 전기 일반대학원 신입생(정원내) 추가 모집 요강을 다음과 같이 공고하오니 일반대학원에 관심 있는 분들의 많은 지원 바랍니다.가. 인터넷 원서접수 기간: 2023. 1. 5.(목) 09:00부터 ~ 1. 9.(월) 18:00까지나. 전공 구술 및 실기고사일: 2023. 1. 18.(수) * 시간과 장소 등은 지원학과의 자체 계획에 의함다. 합격자 발표일: 2023. 2. 3.(금) 14:00 이전라. 합격자 등록기간: 2023. 2. 7.(화) ~ 2. 9.(목)마. 일반대학원 입학문의: 입학과(033-250-8994)바. 기타 안내 1) 일반대학원은 학칙 제56조에 의해 수업은 학기 중 주간에 실시함을 원칙으로 합니다. 2) 박사지원 희망자 중 강원대 대학원 출신 2023년 2월 석사 학위(졸업)예정자인 경우 ""학위예정증명서""는 학사지원과(033-250-8272), 교학지원과(033-570-6211)에 “<붙임 4> 학위예정증명서 발급 신청서”를 제출하시면 이번 학기 학위 청구논문 심사 신청 여부 확인 후 ""수기""로 발급하오니 참고하시기 바랍니다. - 학위(졸업)예정증명서 발급 관련 타 대학교 출신자는 출신 대학교에 문의하시기 바랍니다.* 기타 일반대학원 입학에 대한 자세한 사항은 ""2023학년도 전기 일반대학원 신입생 추가 모집 요강""을 참고하시기 바랍니다. 3) 수업을 야간제 또는 주말제 등으로 실시하는 특수대학원[경영대학원, 교육대학원, 산업대학원, 정보과학.행정대학원, 녹색생명산업정책대학원, 산업과학대학원(삼척)] 등은 대학원별로 별도 모집하오니 특수대학원 입학에 대해서는 해당 대학원에 문의하시기 바랍니다. * 특수대학원 입학문의 - 경영대학원: 033-250-6107 - 교육대학원: 033-250-6608 - 산업대학원: 033-250-6209 - 정보과학.행정대학원: 033-250-6809 - 녹색생명산업정책대학원: 033-250-8308 - 산업과학대학원(삼척캠퍼스): 033-570-6502 4) 전문대학원 입학문의는 해당 전문대학원으로 문의하시기 바랍니다. - 법학전문대학원: 033-250-6503 - 방재전문대학원(삼척캠퍼스): 033-570-6468사. 일반대학원(정원 내 모집) 외국인 지원 예정자 참고사항 * 입학과에서 주관하는 정원 내 일반전형으로 입학하는 외국인 유학생은 국제교류과에서 주관하는 정원 외 외국인 전형 입학생에게 지급하는 장학금(신입생 특별장학금, BEST-KNU장학금 등)을 수혜 받을 수 없음. (영문) International students who enter Kangwon National University(KNU) through the Office of Admissions at KNU are not eligible for any scholarship by the Office of International Affairs at KNU, including the special scholarship for a new student and a BEST-KNU scholarship. (중문) 通过入学科主办的招生计划入学的留学生没有资格获得对国际交流科的任何奖学金，包括新生特别奖学金和BEST-KNU奖学金等. * 일반대학원 정원 외 외국인 전형 입학은 국제교류과(033-250-6985)로 문의하시기 바람. <Please contact OIA(033-250-6985) for inquiries on admission for ""International students"".>붙임 1. 2023학년도 전기 일반대학원 신입생 추가 모집 요강 2. 지원서식(* 지원서식 중 서식 1은 인터넷 원서 접수 후 출력되는 입학원서입니다.) 3. 2023학년도 전기 일반대학원 신입생 추가 모집 입학전형 학과 연락처 및 학과별 세부전공 4. 학위예정증명서 발급 신청서식(강원대 출신자만 해당 - 증명 발급 부서 제출용) * 위임해서 발급 신청시 붙임 위임장 서식 참조",https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=view&articleNo=396833&article.offset=80&articleLimit=10,"['https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=396833&attachNo=414095', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=396833&attachNo=414095', 'https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=396833&attachNo=414096', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=396833&attachNo=414096', 'https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=396833&attachNo=414097', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=396833&attachNo=414097', 'https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=396833&attachNo=414098', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=396833&attachNo=414098', 'https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=396833&attachNo=414099', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=396833&attachNo=414099']",강원대학교,강원대,일반대학원 입시
,2023학년도 전기 일반대학원(정원내) 신입생 추가 모집 일정 안내,2022.12.08,대학원 입시,396472,"2023학년도 전기 일반대학원(정원내) 신입생 추가 모집 일정을 다음과 같이 안내하오니 일반대학원에 지원을 희망하시는 분들은 참고하시기 바랍니다.가. 인터넷 원서 접수기간: 2023. 1. 5.(목) 오전 9시 부터 ~ 1. 9.(월) 오후 6시까지나. 전공 구술 및 실기고사일: 2023. 1. 18.(수) * 자세한 시간 및 참여 방법 등은 지원 학과 자체 계획에 의함다. 합격자 발표일: 2023. 2. 3.(금) 라. 합격자 등록기간: 2023. 2. 7.(화) ~ 2. 9.(목)마. 문의처: 입학과(033-250-8994)기타 자세한 사항은 2022년 12월 중순에 공지 예정인 ""2023학년도 전기 일반대학원 신입생 추가 모집 요강""을 참고하시기 바랍니다.",https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=view&articleNo=396472&article.offset=80&articleLimit=10,[],강원대학교,강원대,일반대학원 입시
,2023학년도 전기 일반대학원 입학전형 전공 구술 및 실기고사 안내,2022.11.28,대학원 입시,395529,"2023학년도 전기 일반대학원 전공 구술 및 실기고사는 당초 계획대로 대면 방식으로 시행됨을 다시 한 번 알려드리니 지원자 분들은 참고하시기 바랍니다.아울러, 전공 구술 및 실기고사와 관련된 자세한 사항은 지원학과 사무실에 문의하셔서 확인하시기 바라며, 전형 당일 신분증(주민등록증, 자동차운전면허증, 여권 등)과 수험표는 반드시 지참하시기 바랍니다.가. 입학 전형(전공 구술 및 실기고사) 방법: 대면 방식나. 전공 구술 및 실기고사 일: 2022. 12. 6.(화) * 자세한 시간과 장소는 붙임 학과 연락처를 참고하시어 지원 학과로 문의하시기 바랍니다.다. 기타 안내 ○ *해외 체류, 코로나19(격리, 확진)로 인해 전형 당일 참석이 어려운 분 중 입학전형 전(前) 화상면접을 신청할 경우 비대면 면접 가능 * 해외 체류: 학회 참석, 출장, 교육 파견, 재학 등 가능(여행 등 개인 사유 불가) - 전공 구술 고사만 가능, 전공 실기 고사 제외 - 화상 면접 신청서: 2023학년도 전기 일반대학원 모집 요강 39페이지 <서식 10> 참조 ※ 관련 서류를 검토한 후 화상 면접 대상자를 선정하며, 선정 여부는 개별 연락함라. 학과간협동과정 연락처 ○ BIT의료융합학(033-250-7993) ○ 고기능 소재 및 소자 기술 고도화 협동과정(033-250-6260) ○ 교육인문협력학과(033-250-7252) ○ 미세먼지통합관리학과(033-250-7680) ○ 빅데이터메디컬융합학과(033-250-8870) ○ 스마트농업융합학과(033-250-6490) ○ 스마트헬스과학기술융합학과(033-250-6369) ○ 환경의생명융합학과(033-250-6480) 마. 기타 문의처: 입학과(033-250-8994)바. 수험표는 원서접수 페이지 본인 로그인 후 출력하여 사용하세요. ㅇ 원서접수 페이지 바로 가기사. 주차료 할인 안내(춘천캠퍼스만 해당) - 전공 구술 및 실기고사 일에 차량 이용 학교 방문시 주차료 할인을 희망할 경우 입학과(8994, 6054)로 주차료 할인을 신청하시기 바랍니다. 주차료 할인 신청 후 등록된 차량은 반드시 정기권 차선이 아닌 일반차선(부스 바로 옆 차선)으로 나가야 할인을 받을 수 있습니다.붙임 학과 연락처 및 학과별 전공 1부. 끝.",https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=view&articleNo=395529&article.offset=80&articleLimit=10,"['https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=395529&attachNo=412255', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=395529&attachNo=412255']",강원대학교,강원대,일반대학원 입시
,2023학년도 전기 일반대학원 신입생 원서접수 안내,2022.11.02,대학원 입시,393042,"2023학년도 전기 일반대학원 신입생 원서접수 추진 내용을 다음과 같이 안내하오니 일반대학원에 지원을 희망하시는 분들의 많은 관심바랍니다.가. 원서 접수 안내 보기(해당하는 항목을 클릭하세요.) <원서접수 및 확인 등은 2022. 11. 9.(수) 09:00 부터 가능합니다.> o 원서접수 바로가기 o 원서접수 확인하기 o 지원자 현황보기 o 제출서류 도착 확인하기나. 인터넷 원서접수 기간: 2022. 11. 9.(수) 09:00부터 ~ 11. 16.(수) 18:00까지다. 서류제출 기간: 2022. 11. 18.(금) 18:00까지 ※ 공휴일 서류 제출 방문 접수 불가 ○ 서류제출 장소: 우)24341 강원도 춘천시 강원대학길 1 강원대학교 입학과 (춘천캠퍼스 중앙도서관 1층) - <붙임 5> 입학과 사무실 위치 안내문 참조 ○ 인터넷 원서 접수 기간 내에 원서 접수를 완료하신 분만 서류 제출 대상입니다. ○ 박사지원 희망자 중 강원대 대학원 출신 2023년 2월 석사 학위(졸업)예정자인 경우 ""학위예정증명서""는 학사지원과(033-250-8272), 교학지원과(033-570-6211)에 “<붙임 4> 학위예정증명서 발급 신청서”를 제출하시면 이번 학기 학위 청구논문 심사 신청 여부 확인 후 ""수기""로 발급하오니 참고하시기 바랍니다. ○ 학위(졸업)예정증명서 발급 관련 타 대학교 출신자는 출신 대학교에 문의하시기 바랍니다.라. 전공 구술 및 실기 고사일: 2022. 12. 6.(화)○ 시간과 장소 등은 지원 학과의 자체 계획에 의함마. 합격자 발표일: 2022. 12. 22.(목) 14:00 이전바. 합격자 등록기간: 2023. 2. 7.(화) ~ 2. 9.(목)사. 일반대학원 입학문의: 입학과(033-250-8994)아. 학교 출입시 차량 이용 주차료 면제 안내(춘천캠퍼스만 해당) * 주차료 면제 신청은 평일 점심 시간 및 공휴일(토,일)제외 1) 지원자 중 입학 서류 제출 기간 및 전공 구술 및 실기고사 일에 학교 출입시 차량을 이용할 경우 입학과로 전화(033-250-8994, 033-250-6054) 주시면 주차료를 면제 받을 수 있으니 참고하시기 바랍니다. 2) 부득이 재입차 후 출차시 입학과로 다시 연락하여야 주차료를 면제 받을 수 있음. 3) 주차료 면제로 등록된 차량은 반드시 일반 차선으로 나가야 면제 받을 수 있음.(정기권 차선으로 나가면 면제 안됨)자. 전공 구술 및 실기 고사 운영 방법 안내 1) 전공 구술 및 실기 고사 방법: 대면 방식 2) *해외 체류, 코로나19(격리, 확진)로 인해 전형 당일 참석이 어려운 분 중 입학전형 전(前) 화상면접을 신청할 경우 비대면 면접 가능 * 해외 체류: 학회 참석, 출장, 교육 파견, 재학 등 가능(여행 등 개인 사유 불가) - 전공 구술 고사만 가능, 전공 실기 고사 제외 - 화상 면접 신청서: 2023학년도 전기 일반대학원 신입생 모집 요강 39페이지 <서식 10> 참조 ※ 관련 서류를 검토한 후 화상 면접 대상자를 선정하며, 선정 여부는 개별 연락함 차. 기타안내 1) 일반대학원은 학칙 제56조에 의해 수업은 학기 중 주간에 실시함을 원칙으로 합니다. 2) 수업을 야간제 또는 주말제 등으로 실시하는 특수대학원[경영대학원, 교육대학원, 산업대학원, 정보과학.행정대학원, 녹색생명산업정책대학원, 산업과학대학원(삼척)] 등은 대학원별로 별도 모집하오니 특수대학원 입학에 대해서는 해당 대학원에 문의하시기 바랍니다. * 특수대학원 입학문의 - 경영대학원: 033-250-6107 - 교육대학원: 033-250-6608 - 산업대학원: 033-250-6209 - 정보과학.행정대학원: 033-250-6809 - 녹색생명산업정책대학원: 033-250-8308 - 산업과학대학원(삼척캠퍼스): 033-570-6502 3) 전문대학원 입학문의는 해당 전문대학원으로 문의하시기 바랍니다. - 법학전문대학원: 033-250-6503 - 방재전문대학원(삼척캠퍼스): 033-570-6468* 기타 일반대학원 입학에 대한 자세한 사항은 ""2023학년도 전기 일반대학원 신입생 모집 요강""을 참고하시기 바랍니다.* 일반대학원 외국인 입학은 국제교류과(033-250-6985)로 문의하시기 바랍니다. <Please contact OIA(033-250-6985) for inquiries on admission for ""International students"".>붙임 1. 2023학년도 전기 일반대학원 신입생 모집 요강 2. 지원서식(* 지원서식 중 서식 1은 인터넷 원서 접수 후 출력되는 입학원서입니다.) 3. 2023학년도 전기 일반대학원 신입생 입학전형 학과 연락처 및 학과별 세부전공 4. 학위예정증명서 발급 신청서식(강원대 출신자만 해당 - 증명발급 부서 제출용) * 위임해서 발급 신청시 붙임 위임장 서식 참조 5. 입학과 사무실 위치 안내문",https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=view&articleNo=393042&article.offset=80&articleLimit=10,"['https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=393042&attachNo=408577', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=393042&attachNo=408577', 'https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=393042&attachNo=408578', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=393042&attachNo=408578', 'https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=393042&attachNo=408579', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=393042&attachNo=408579', 'https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=393042&attachNo=408580', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=393042&attachNo=408580', 'https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=393042&attachNo=408581', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=393042&attachNo=408581', 'https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=393042&attachNo=409083', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=393042&attachNo=409083']",강원대학교,강원대,일반대학원 입시
,2023학년도 전기 일반대학원 전공 구술 및 실기고사 입학전형 운영 안내,2022.10.25,대학원 입시,392148,"2023학년도 전기 일반대학원 전공 구술 및 실기고사는 최근 정부의 방역 조치 등이 완화됨에 따라 당초 계획대로 대면 방식으로 시행됨을 알려드리니 지원자 분들은 참고 하시기 바랍니다.가. 입학 전형(전공 구술 및 실기고사) 방법: 대면 방식나. 전공 구술 및 실기고사 일: 2022. 12. 6.(화) ※ 자세한 시간 및 장소 등은 지원 학과 자체 계획에 의함다. 기타 안내 ○ *해외 체류, 코로나19(격리, 확진)로 인해 전형 당일 참석이 어려운 분 중 입학전형 전(前) 화상면접을 신청할 경우 비대면 면접 가능 * 해외 체류: 학회 참석, 출장, 교육 파견, 재학 등 가능(여행 등 개인 사유 불가) - 전공 구술 고사만 가능, 전공 실기 고사 제외 - 화상 면접 신청서: 2023학년도 전기 일반대학원 모집 요강 39페이지 <서식 10> 참조 ※ 관련 서류를 검토한 후 화상 면접 대상자를 선정하며, 선정 여부는 개별 연락함라. 문의처: 입학과(033-250-8994)",https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=view&articleNo=392148&article.offset=80&articleLimit=10,"['https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=392148&attachNo=407178', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=392148&attachNo=407178', 'https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=392148&attachNo=407179', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=392148&attachNo=407179']",강원대학교,강원대,일반대학원 입시
,2023학년도 전기 일반대학원 신입생 석사과정 모집 인원 세부 내용 공고,2022.10.24,대학원 입시,391928,"2023학년도 학석사연계과정으로 대학원에 신입학(예정자 포함)할 대상 인원이 확정됨에 따라 전기 일반대학원 신입생 석사과정 모집인원 세부 내용을 다음과 같이 안내하오니 지원하실 분들은 참고하시기 바랍니다. 가. 석사과정 모집인원 〇 당초 공고 내용 과정명캠퍼스 구분모집 인원(명)비고석사춘천526강원대학교 사정 원칙에 따라 학과별·계열별 지원자 수에 비례하여 선발함.삼척73 ※ 1. 석사과정 모집인원에는 학‧석사연계과정으로 대학원에 진학(예정 포함)하는 인원도 포함되어 있음. - *학‧석사연계과정 모집 인원은 캠퍼스별 석사과정 모집정원의 50% 이내에서 우선 배정하여 선발함. · 석사과정 모집 인원에서 대학원에 진학하는 *학‧석사연계과정 모집 인원이 미달될 경우 석사 일반과정으로 선발함. * 학‧석사연계과정 모집 인원이란 학부에서 학‧석사연계과정으로 선발되어 학부 졸업요건이 충족(예정)된 인원으로 2023학년도 전기 및 후기 모집 석사과정에 입학할 예정 인원임.※ 2. 교육부에 신청한 춘천캠퍼스 차세대반도체학과 모집정원 증원이 승인되지 않았을 경우 차세대반도체학과는 다른 모집 단위와 같이 동일한 사정 원칙에 따라 자체 정원 내에서 선발함. - 단, 향후 교육부에서 차세대반도체학과 정원(20명) 증원을 승인할 경우 별도 모집 인원으로 선발할 예정임. · 차세대반도체학과의 별도 모집 정원(20명) 증원에 대해 승인(확정)될 경우 별도 모집 인원(20명) 이내에서만 선발하고, 지원 인원이 모집 인원(20명)에 미달되더라도 잔여 인원은 타 학과 모집 인원에 이월하여 선발하지 않음. 〇 변경 공고 내용 과정명캠퍼스구분모집 인원(명)비고일반과정(A)학‧석사연계과정(B)계(=A+B)석사춘천46363526강원대학교 사정 원칙에 따라 학과별·계열별 지원자 수에 비례하여 선발함.삼척532073 ※ 1. 석사과정 모집 인원에서 대학원에 진학하는 *학‧석사연계과정 모집 인원이 미달될 경우 석사 일반과정으로 선발함. - * 학‧석사연계과정 모집 인원이란 학부에서 학‧석사연계과정으로 선발되어 학부 졸업요건이 충족(예정)된 인원으로 2023학년도 전기 및 후기 모집 석사과정에 입학할 예정 인원임.(2022. 10. 20. 기준)※ 2. 교육부에 신청한 춘천캠퍼스 차세대반도체학과 모집정원 증원이 승인되지 않았을 경우 차세대반도체학과는 다른 모집 단위와 같이 동일한 사정 원칙에 따라 자체 정원 내에서 선발함. - 단, 향후 교육부에서 차세대반도체학과 정원(20명) 증원을 승인할 경우 별도 모집 인원으로 선발할 예정임. · 차세대반도체학과의 별도 모집 정원(20명) 증원에 대해 승인(확정)될 경우 별도 모집 인원(20명) 이내에서만 선발하고, 지원 인원이 모집 인원(20명)에 미달되더라도 잔여 인원은 타 학과 모집 인원에 이월하여 선발하지 않음.<모집인원 공통사항>※ 모집단위 또는 모집인원 등의 변경사항이 있을 경우 강원대학교 대학원 입학안내 홈페이지(https://adgraduate.kangwon.ac.kr) 공지사항(NOTICE)을 통해 안내 예정임.※ 학과 간 및 학연협동과정의 모집 인원은 석사와 박사 모집 인원에 포함되어 있음.※ 학칙 및 관련 규정 등의 변경으로 모집단위 또는 모집 인원이 변경될 수 있음. 끝.",https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=view&articleNo=391928&article.offset=80&articleLimit=10,[],강원대학교,강원대,일반대학원 입시
,일반대학원 신입생을 위한 주요 학사정보 안내(Life Guide),2022.10.14,대학원 입시,390969,"2023학년도 일반대학원 신입생을 위한 주요 학사정보 안내(Life Guide)를 붙임과 같이 공지하오니 일반대학원에 관심있는 분들은 참고하시기 바랍니다.<학사 정보(Life Guide) 주요 내용> 1. 학사행정: 입학, 학석사연계과정 제도, 등록금 납입, 수강신청, 전과, 학위논문관련, 휴.복학 등 2. 장학제도: 성적우수장학금, 전일제 석사과정 지도교수 장학금, 전일제 박사과정 우수대학원생 장학금, RA.TA 장학금 등 3. 학교시설: 도서관 , 보건진료소, 인권센터, 학생생활관, 체육진흥원, 생활협동조합, 헌혈의 집 이용 안내 등 4. 일반대학원 학과별 세부전공 5. 일반대학원 학과 연락처 안내 6. 캠퍼스 지도 및 오시는 길",https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=view&articleNo=390969&article.offset=80&articleLimit=10,"['https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=390969&attachNo=405614', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=390969&attachNo=405614']",강원대학교,강원대,일반대학원 입시
,2023학년도 전기 일반대학원 신입생(정원내 전형) 모집 안내,2022.10.14,대학원 입시,390904,"2023학년도 전기 일반대학원 신입생(정원내) 모집 요강을 다음과 같이 공고하오니 일반대학원에 관심 있는 분들의 많은 지원 바랍니다.가. 인터넷 원서접수 기간: 2022. 11. 9.(수) 09:00부터 ~ 11. 16.(수) 18:00까지나. 전공 구술 및 실기고사일: 2022. 12. 6.(화) * 시간과 장소 등은 지원학과의 자체 계획에 의함다. 합격자 발표일: 2022. 12. 22.(목) 14:00 이전라. 합격자 등록기간: 2023. 2. 7.(화) ~ 2. 9.(목)마. 일반대학원 입학문의: 입학과(033-250-8994)바. 기타 안내 1) 일반대학원은 학칙 제56조에 의해 수업은 학기 중 주간에 실시함을 원칙으로 합니다. 2) 수업을 야간제 또는 주말제 등으로 실시하는 특수대학원[경영대학원, 교육대학원, 산업대학원, 정보과학.행정대학원, 녹색생명산업정책대학원, 산업과학대학원(삼척)] 등은 대학원별로 별도 모집하오니 특수대학원 입학에 대해서는 해당 대학원에 문의하시기 바랍니다. * 특수대학원 입학문의 - 경영대학원: 033-250-6107 - 교육대학원: 033-250-6608 - 산업대학원: 033-250-6209 - 정보과학.행정대학원: 033-250-6809 - 녹색생명산업정책대학원: 033-250-8308 - 산업과학대학원(삼척캠퍼스): 033-570-6502 3) 전문대학원 입학문의는 해당 전문대학원으로 문의하시기 바랍니다. - 법학전문대학원: 033-250-6503 - 방재전문대학원(삼척캠퍼스): 033-570-6468 4) 박사지원 희망자 중 강원대 대학원 출신 2023년 2월 석사 학위(졸업)예정자인 경우 ""학위예정증명서""는 학사지원과(033-250-8272), 교학지원과(033-570-6211)에 “<붙임 4> 학위예정증명서 발급 신청서”를 제출하시면 이번 학기 학위 청구논문 심사 신청 여부 확인 후 ""수기""로 발급하오니 참고하시기 바랍니다. - 학위(졸업)예정증명서 발급 관련 타 대학교 출신자는 출신 대학교에 문의하시기 바랍니다.* 기타 일반대학원 입학에 대한 자세한 사항은 ""2023학년도 전기 일반대학원 신입생 모집 요강""을 참고하시기 바랍니다.* 일반대학원 외국인 입학은 국제교류과(033-250-6985)로 문의하시기 바랍니다. <Please contact OIA(033-250-6985) for inquiries on admission for ""International students"".>붙임 1. 2023학년도 전기 일반대학원 신입생 모집 요강 2. 지원서식(* 지원서식 중 서식 1은 인터넷 원서 접수 후 출력되는 입학원서입니다.) 3. 2023학년도 전기 일반대학원 신입생 입학전형 학과 연락처 및 학과별 세부전공 4. 학위예정증명서 발급 신청서식(강원대 출신자만 해당 - 증명발급 부서 제출용) * 위임해서 발급 신청시 붙임 위임장 서식 참조",https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=view&articleNo=390904&article.offset=90&articleLimit=10,"['https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=390904&attachNo=405543', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=390904&attachNo=405543', 'https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=390904&attachNo=405544', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=390904&attachNo=405544', 'https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=390904&attachNo=405545', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=390904&attachNo=405545', 'https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=390904&attachNo=406975', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=390904&attachNo=406975', 'https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=390904&attachNo=406976', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=390904&attachNo=406976']",강원대학교,강원대,일반대학원 입시
,학생증 발급 안내,2022.09.07,대학원 입시,386851,"학생증 발급 안내 페이지를 다음과 같이 공지하오니 참고하시기 바랍니다.ㅇ 신청대상: 재학생(신입생, 복학생, 대학원생)ㅇ 문의: 학생과(033-250-6031) ㅇ 학생증 안내 페이지 바로가기(여기를 클릭하세요)",https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=view&articleNo=386851&article.offset=90&articleLimit=10,[],강원대학교,강원대,일반대학원 입시
,2022학년도 후기 일반대학원 신입생 학번 조회 방법 안내,2022.08.10,대학원 입시,383937,2022학년도 후기 일반대학원 신입생 학번 조회 방법을 붙임과 같이 안내하오니 참고하시기 바랍니다. ※ 추가 모집 합격생은 등록 마감 후 8.17.(수) 전에 부여될 예정입니다.감사합니다.,https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=view&articleNo=383937&article.offset=90&articleLimit=10,"['https://adgraduate.kangwon.ac.kr/adgraduate/admission/notice.do?mode=download&articleNo=383937&attachNo=396400', 'https://adgraduate.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=1038&articleNo=383937&attachNo=396400']",강원대학교,강원대,일반대학원 입시
